p1_lvl,p2_lvl,cell_area,maj_axis,min_axis,condition,replication
421.30302,155.04717,38.29536,4.59636,2.85525,e3,3
441.64783,105.27823,40.80244,3.96708,3.63451,e3,3
606.57299,129.65498,90.63014,6.41153,4.68599,e3,3
580.24551,155.05545,38.89829,4.62781,2.86532,e3,3
478.00937,152.96219,80.96166,6.57071,4.10994,e3,3
472.07137,271.27325,81.65269,8.62458,3.15230,e3,3
431.79916,69.96197,58.52407,3.97837,5.11487,e3,3
479.03484,145.68635,36.44014,4.33022,2.90536,e3,3
519.38187,161.60396,42.82823,4.96235,3.00251,e3,3
532.31229,62.10547,79.81201,4.45569,6.16517,e3,3
528.59323,139.14082,47.94823,4.87819,3.39650,e3,3
412.26504,116.61758,54.77560,4.80539,3.91799,e3,3
498.23853,258.68583,94.51629,9.10210,3.42071,e3,3
546.63228,106.21408,44.27966,4.15324,3.67619,e3,3
490.56130,267.00254,28.01624,5.07512,1.87839,e3,3
519.89091,201.77155,57.82084,6.36613,3.13370,e3,3
513.48283,143.20027,65.80400,5.75733,3.84784,e3,3
625.69797,196.87843,46.01139,5.63220,2.80109,e3,3
507.76659,95.98685,59.50349,4.59052,4.50108,e3,3
538.68527,150.60972,45.02219,4.92654,3.18076,e3,3
495.00303,200.64178,55.89878,6.20814,3.05506,e3,3
445.89071,143.20915,73.65506,6.02645,4.07051,e3,3
529.26039,130.75164,72.61678,5.88747,4.18161,e3,3
557.00538,131.87212,57.36533,5.19316,3.76358,e3,3
580.70661,166.19456,36.37148,4.59464,2.68149,e3,3
580.94609,1.06032,52.42971,1.41247,13.27362,e3,3
531.04123,88.32517,56.19249,4.28990,4.40191,e3,3
527.75611,207.89977,61.88092,6.65914,3.14738,e3,3
615.11001,208.82618,21.24874,3.96882,1.91233,e3,3
468.15118,65.46993,54.18378,3.69585,5.03120,e3,3
510.91118,116.31785,81.71546,5.89373,4.80168,e3,3
590.92443,112.83673,28.07576,3.39424,2.85117,e3,3
384.76129,32.90228,102.00307,3.82986,9.02810,e3,3
607.78213,221.11478,64.02179,7.04188,3.11092,e3,3
528.98624,96.48764,81.53505,5.38827,5.06437,e3,3
498.89767,18.15034,8.34210,0.94580,3.46021,e3,3
484.45534,56.41191,64.90740,3.79922,5.88056,e3,3
511.98710,255.66447,27.26195,4.91865,1.96954,e3,3
535.79059,151.67099,78.73556,6.47140,4.12439,e3,3
499.63878,266.97945,58.02353,7.22158,2.72163,e3,3
529.94799,132.90345,61.34429,5.37306,3.90298,e3,3
507.80002,206.55635,60.71486,6.60712,3.16067,e3,3
426.85099,172.23469,71.18316,6.54737,3.66390,e3,3
568.13047,48.46429,53.47096,3.20137,5.48043,e3,3
460.69296,156.52606,25.36354,3.77816,2.34170,e3,3
501.55806,175.70541,107.72647,8.12451,4.48950,e3,3
490.30743,98.21517,42.82388,3.94007,3.69054,e3,3
541.67577,141.74845,56.72948,5.31463,3.61419,e3,3
495.89364,256.25696,38.15718,5.78301,2.31949,e3,3
442.90199,125.35164,50.10658,4.78182,3.59760,e3,3
621.45160,205.32906,78.16272,7.37526,3.55592,e3,3
519.52019,166.22929,85.62057,7.02680,4.07016,e3,3
498.47383,99.94267,36.94215,3.61141,3.39694,e3,3
532.30211,207.85668,25.72353,4.32353,2.08653,e3,3
475.92793,92.14801,52.41179,4.23664,4.17349,e3,3
480.73739,197.70663,46.38810,5.59476,2.83976,e3,3
554.88580,214.77483,67.70939,7.06826,3.20351,e3,3
553.85318,49.11991,56.53652,3.33296,5.83714,e3,3
444.43826,209.00612,42.18481,5.56093,2.59016,e3,3
516.41098,134.32674,51.81857,5.03592,3.61568,e3,3
549.52441,304.36500,49.50592,7.13888,2.37517,e3,3
484.70118,5.59424,88.40096,2.04894,14.80025,e3,3
582.66885,256.32276,43.71005,6.17120,2.40659,e3,3
427.77275,157.54709,31.89791,4.20053,2.64065,e3,3
585.53141,186.99091,40.30618,5.16779,2.74062,e3,3
420.16983,149.07221,56.99969,5.46491,3.58031,e3,3
488.32577,9.23540,28.37002,1.38870,7.70671,e3,3
507.07401,159.31054,69.21662,6.19106,3.73892,e3,3
516.31868,155.27191,55.96556,5.50355,3.46184,e3,3
496.42607,261.16710,57.51555,7.14111,2.73290,e3,3
467.56235,124.15432,27.33249,3.51949,2.68449,e3,3
500.74542,177.20343,81.65668,7.09613,3.88729,e3,3
548.43327,202.80385,23.86977,4.11481,2.03983,e3,3
400.13117,42.14926,50.67486,2.96285,5.89480,e3,3
489.98083,141.11077,35.10607,4.26357,2.93916,e3,3
472.95364,188.88643,78.44091,7.16988,3.68191,e3,3
558.31397,112.19712,72.11112,5.35906,4.49920,e3,3
530.86297,226.31244,70.45218,7.33906,3.20883,e3,3
559.16668,146.84026,114.13286,7.65813,5.01111,e3,3
476.38037,107.12345,77.24961,5.50565,4.82424,e3,3
467.74533,64.54555,59.60557,3.91965,5.29900,e3,3
317.54504,597.96248,56.66337,10.57608,1.83374,e4,1
363.99746,515.14244,68.16639,10.77305,2.11420,e4,1
326.72164,490.32214,60.10566,9.87732,2.05978,e4,1
242.81298,628.33339,71.44468,12.13087,1.97993,e4,1
364.95739,383.97146,77.41924,9.89737,2.62258,e4,1
242.31731,398.71321,71.54701,9.74387,2.47238,e4,1
323.41845,503.90967,44.51479,8.67513,1.77415,e4,1
309.32076,494.66755,59.90420,9.91745,2.09301,e4,1
314.64780,465.93146,60.08742,9.64273,2.11313,e4,1
242.18165,458.94908,77.62396,10.86033,2.41764,e4,1
348.59325,471.14329,30.77071,6.99301,1.55660,e4,1
356.02956,391.06694,95.96596,11.17548,2.84844,e4,1
279.08455,573.59626,65.96499,11.20620,2.01046,e4,1
310.26154,489.50766,59.69784,9.78163,2.05547,e4,1
362.48378,386.12695,71.60350,9.58813,2.53042,e4,1
307.96630,514.04186,88.13952,12.24921,2.36248,e4,1
265.33959,552.08576,82.43295,12.24717,2.35195,e4,1
343.11952,468.57238,60.27456,9.69968,2.15075,e4,1
293.07432,571.91019,76.66808,12.05263,2.18389,e4,1
305.71657,488.52339,44.61523,8.47479,1.80801,e4,1
303.56685,346.08168,53.54894,7.86896,2.32047,e4,1
348.55460,472.89219,84.40082,11.53438,2.47174,e4,1
245.94762,628.26701,110.67882,15.11075,2.47253,e4,1
254.83862,434.00396,61.52364,9.44921,2.22993,e4,1
402.87873,606.46162,74.21394,12.20201,2.08946,e4,1
324.20830,475.05092,48.13782,8.72065,1.87782,e4,1
296.59555,613.66376,47.06613,9.73430,1.69732,e4,1
199.06972,475.41409,56.86531,9.50156,2.12494,e4,1
334.89755,483.89900,42.27949,8.21974,1.78869,e4,1
313.45972,508.39844,56.93643,9.79649,1.95597,e4,1
341.71461,540.58686,55.52560,9.97589,1.87936,e4,1
218.15097,454.21585,95.63245,11.97592,2.68482,e4,1
269.48889,629.96816,76.50477,12.52882,2.03798,e4,1
313.17767,469.11710,81.54875,11.26016,2.49927,e4,1
270.66760,404.82715,22.37963,5.53818,1.45010,e4,1
322.96552,439.98741,40.27429,7.67700,1.76779,e4,1
306.88801,482.24462,56.67209,9.54118,2.01035,e4,1
336.80054,411.79040,74.50235,10.08887,2.50161,e4,1
309.15418,485.95779,7.51428,3.56095,0.84235,e4,1
296.93441,529.25365,37.54731,8.10476,1.55962,e4,1
293.38740,478.87704,42.47396,8.23420,1.75767,e4,1
303.56795,558.05728,85.25063,12.52433,2.32912,e4,1
364.34338,395.42637,72.60768,9.75064,2.51005,e4,1
309.56270,567.31080,65.04214,10.99852,2.03154,e4,1
319.36216,369.00214,95.13274,10.77501,2.95918,e4,1
326.81752,476.25294,58.70961,9.66188,2.08619,e4,1
274.24375,464.03350,68.35503,10.32937,2.32686,e4,1
292.62444,472.80207,37.45852,7.67863,1.71784,e4,1
335.27961,449.53185,95.57986,11.89087,2.68275,e4,1
303.38901,496.79030,61.87133,10.10468,2.08557,e4,1
238.46782,468.03447,55.81990,9.32082,2.07413,e4,1
267.77979,431.83177,71.25973,10.13489,2.35499,e4,1
286.67362,336.15969,55.50277,7.91206,2.40269,e4,1
179.62982,538.41210,66.12975,10.81048,2.06310,e4,1
236.83861,413.60515,64.93919,9.46278,2.29063,e4,1
287.18009,607.06476,94.98052,13.77224,2.32982,e4,1
356.16378,348.92106,48.12825,7.49930,2.15249,e4,1
291.50774,437.97252,53.01067,8.76245,2.04492,e4,1
253.35050,536.13911,43.35378,8.76045,1.74012,e4,1
269.74858,542.72523,49.23079,9.38788,1.78871,e4,1
219.73097,560.88325,56.37881,10.23050,1.89457,e4,1
340.62150,655.17743,45.34096,9.89826,1.60349,e4,1
358.03555,459.72550,51.31891,8.81526,1.99519,e4,1
317.57203,434.52834,53.16877,8.77819,2.05541,e4,1
256.35512,502.99474,72.74017,11.01224,2.20443,e4,1
353.11334,569.89599,73.24640,11.76446,2.13577,e4,1
260.47233,424.59754,34.68768,7.03646,1.75754,e4,1
329.11355,547.69335,56.52143,10.11974,1.91859,e4,1
289.32674,466.91767,59.77785,9.60998,2.10076,e4,1
311.65627,615.23675,27.10374,7.46148,1.29449,e4,1
237.75443,537.79825,50.96286,9.50493,1.83111,e4,1
245.99717,569.42892,54.06546,10.04887,1.79434,e4,1
269.26509,578.89216,53.38052,10.07658,1.77958,e4,1
335.24626,465.78461,41.33786,8.01171,1.74656,e4,1
297.54133,594.79247,63.95120,11.14138,1.98323,e4,1
323.75404,491.35414,63.96869,10.21051,2.15265,e4,1
329.18424,491.08512,60.73784,9.93577,2.09931,e4,1
360.42190,395.07672,46.71646,7.81507,2.05152,e4,1
284.14703,456.46574,67.19130,10.08889,2.25573,e4,1
336.20754,585.12301,35.81106,8.30341,1.46418,e4,1
326.32263,563.43099,64.42157,10.91058,2.00711,e4,1
320.65697,518.51229,46.99062,9.00423,1.81574,e4,1
273.77687,471.10781,45.06107,8.37251,1.92065,e4,1
326.97405,544.15046,62.84553,10.61659,2.01200,e4,1
262.27774,551.03386,54.01747,9.93112,1.85401,e4,1
292.47469,490.29846,81.84646,11.50612,2.38793,e4,1
318.62298,485.96340,56.48643,9.52670,2.00445,e4,1
353.92817,345.69451,41.48526,6.98175,2.07214,e4,1
266.42914,417.80861,66.68776,9.62599,2.35044,e4,1
324.28260,508.78104,64.22889,10.39118,2.09796,e4,1
406.04214,533.23471,56.14146,9.94647,1.93450,e4,1
393.68627,552.95673,29.45922,7.36263,1.43896,e4,1
334.96098,439.62432,50.62642,8.60742,2.04103,e4,1
303.03371,486.33517,55.76355,9.45400,2.04944,e4,1
298.80428,554.44442,62.39441,10.70363,1.99571,e4,1
299.22099,604.90519,35.72705,8.42602,1.48525,e4,1
317.22984,639.00621,24.13438,7.11738,1.18488,e4,1
272.79858,399.06349,55.56962,8.57934,2.17036,e4,1
287.72436,505.91522,58.76868,9.95326,2.06011,e4,1
336.18533,539.48001,59.62883,10.31410,1.96078,e4,1
345.35156,525.36404,53.76587,9.65736,1.87812,e4,1
391.63165,524.96044,71.16186,11.08279,2.22923,e4,1
312.18760,434.11974,54.35252,8.89020,2.06931,e4,1
236.50887,441.68538,40.14874,7.71236,1.78497,e4,1
308.95537,499.02658,45.19316,8.69088,1.81533,e4,1
259.21642,516.31753,41.77116,8.46114,1.72521,e4,1
310.87778,457.70536,46.80323,8.42065,1.85847,e4,1
248.29233,441.21636,48.53228,8.46040,1.96509,e4,1
349.40953,492.19445,53.54333,9.29992,1.90661,e4,1
268.84097,543.46842,59.59676,10.34040,1.95924,e4,1
290.29224,465.35115,78.04590,10.92533,2.40308,e4,1
276.36449,486.35893,51.46180,9.15825,1.97285,e4,1
317.59433,434.20154,43.30929,7.91013,1.88201,e4,1
413.77768,387.47146,83.33656,10.37905,2.67372,e4,1
250.30393,519.18209,47.54663,9.02528,1.83440,e4,1
263.11510,581.50819,27.59710,7.30637,1.34977,e4,1
220.38729,614.04717,47.40625,9.84004,1.62725,e4,1
310.74230,639.67399,74.11989,12.47083,2.01295,e4,1
269.93907,329.48083,37.63415,6.45321,1.99261,e4,1
291.16454,525.90730,38.19501,8.21294,1.65277,e4,1
327.20079,567.74728,36.41023,8.31748,1.55745,e4,1
332.27589,466.17916,91.65104,11.87295,2.61398,e4,1
363.22880,385.80056,102.12267,11.50598,3.02200,e4,1
343.09934,402.35504,71.07133,9.74587,2.45836,e4,1
246.82212,436.63520,67.97166,9.93762,2.31193,e4,1
309.41302,553.80355,81.31765,12.21251,2.26525,e4,1
263.68044,459.91214,57.96690,9.46436,2.09106,e4,1
400.32125,496.71907,81.85936,11.58552,2.39743,e4,1
360.95397,557.55819,33.16731,7.85095,1.48907,e4,1
257.57915,503.32996,55.07867,9.58710,1.98743,e4,1
322.26818,494.21827,59.15648,9.83378,2.02658,e4,1
346.19183,511.81966,89.41068,12.30535,2.41643,e4,1
246.70345,387.81237,58.56956,8.71781,2.30217,e4,1
334.72006,573.37807,79.87801,12.24232,2.20968,e4,1
367.60198,450.92233,54.67968,9.05800,2.09662,e4,1
351.72404,699.67348,59.19064,11.70945,1.69477,e4,1
296.96518,457.71976,54.33791,9.06993,1.99181,e4,1
317.61030,553.33711,85.70543,12.52815,2.27286,e4,1
335.34323,511.02226,76.69418,11.37104,2.28782,e4,1
374.67193,364.10703,51.36633,7.94222,2.21220,e4,1
237.33013,456.19397,28.18474,6.58010,1.54158,e4,1
252.71313,503.65093,60.96202,10.07529,2.03865,e4,1
277.73667,589.64244,73.55893,11.95339,2.05830,e4,1
268.42360,642.94276,49.61535,10.29434,1.66218,e4,1
290.07524,487.22934,86.37822,11.83521,2.48778,e4,1
295.06590,539.52894,50.09866,9.48481,1.82924,e4,1
407.79736,504.43261,108.05788,13.40165,2.68234,e4,1
316.10373,516.53045,106.87980,13.48323,2.67703,e4,1
282.25930,441.31776,63.19961,9.66409,2.24721,e4,1
466.88514,417.55412,53.40749,8.61516,2.15813,e4,1
339.06825,545.85246,12.73462,4.86651,0.94316,e4,1
335.41842,502.23327,73.87494,11.06187,2.29421,e4,1
257.90125,389.46788,56.01569,8.53068,2.22885,e4,1
291.98263,521.96127,51.95939,9.50631,1.88141,e4,1
252.35659,573.09014,34.36550,8.05286,1.50013,e4,1
319.41238,513.05585,28.18244,6.92378,1.38789,e4,1
293.23591,526.73784,57.38749,9.99327,1.97589,e4,1
307.89152,520.67265,68.39844,10.88034,2.15771,e4,1
284.21997,527.67822,46.61166,9.00976,1.77699,e4,1
292.87225,527.89967,86.14154,12.21096,2.39755,e4,1
350.53577,337.29752,53.75555,7.85610,2.35759,e4,1
267.77552,543.19219,57.33352,10.16266,1.95286,e4,1
363.02190,463.33040,65.01917,10.01508,2.17756,e4,1
259.55731,396.73161,43.85478,7.67242,1.97851,e4,1
363.59411,609.66131,53.04298,10.32937,1.72734,e4,1
340.18452,487.27020,63.04438,10.09860,2.14172,e4,1
268.99715,564.76595,51.84455,9.80341,1.84092,e4,1
318.95833,544.16528,61.67661,10.58283,1.95264,e4,1
292.02987,455.77246,55.42717,9.15988,2.06870,e4,1
283.97543,430.71146,25.24689,6.03159,1.46462,e4,1
330.65472,418.56520,82.44303,10.72455,2.55907,e4,1
303.29782,575.55895,80.27710,12.32083,2.18270,e4,1
275.26269,545.70121,58.60017,10.30336,1.93671,e4,1
268.60913,547.77316,23.19000,6.50131,1.28219,e4,1
246.71605,424.89980,76.20161,10.34531,2.52212,e4,1
266.21885,493.63527,67.33147,10.44667,2.20320,e4,1
250.85250,400.24676,55.77777,8.65376,2.24212,e4,1
339.98062,543.76746,79.37540,11.87695,2.27712,e4,1
284.73917,441.30787,70.03905,10.10459,2.31891,e4,2
235.91135,542.82868,63.03461,10.64002,2.02392,e4,2
326.77621,455.76055,70.66156,10.35404,2.32650,e4,2
296.56881,369.08881,74.93501,9.61012,2.61851,e4,2
336.93556,379.55055,71.96407,9.53848,2.53097,e4,2
311.96900,449.26187,68.55216,10.10965,2.29085,e4,2
274.35965,610.96131,93.90863,13.73764,2.32677,e4,2
327.94387,485.56900,57.59210,9.62703,2.05929,e4,2
297.65180,534.69226,54.18935,9.80316,1.90595,e4,2
293.95289,590.53403,80.29469,12.47517,2.22890,e4,2
341.91781,494.37019,45.96597,8.71576,1.83977,e4,2
294.29893,555.17068,40.22969,8.60035,1.61883,e4,2
298.54257,403.25750,67.16404,9.47868,2.38345,e4,2
280.58989,424.08538,30.65064,6.63175,1.62688,e4,2
198.77396,463.40167,73.01424,10.60801,2.28091,e4,2
251.39790,417.78052,53.59895,8.68663,2.12397,e4,2
222.06970,428.54729,35.21859,7.13271,1.75621,e4,2
256.11275,481.02563,39.39965,7.93510,1.69516,e4,2
385.54322,598.89856,67.41566,11.51768,1.99296,e4,2
295.65865,570.25512,63.96574,10.97743,1.97986,e4,2
442.59683,464.83968,40.25781,7.93116,1.75000,e4,2
254.28354,511.28064,76.68937,11.40830,2.26444,e4,2
373.08103,532.20683,30.63388,7.36324,1.45416,e4,2
246.02625,448.08289,33.69581,7.12910,1.64429,e4,2
279.56447,528.64949,83.36606,12.04785,2.28416,e4,2
253.09082,572.05697,54.15227,10.10208,1.79599,e4,2
176.54272,501.64082,77.46040,11.36456,2.35015,e4,2
256.96412,556.27680,73.86599,11.64854,2.13817,e4,2
284.37760,456.21852,69.11813,10.22042,2.29358,e4,2
392.59239,544.78652,51.57926,9.68479,1.86256,e4,2
336.04883,394.74566,58.34075,8.78214,2.27230,e4,2
348.22589,530.97846,30.57310,7.38104,1.48623,e4,2
292.47778,546.43466,81.81093,12.15191,2.33993,e4,2
304.49758,617.78644,49.60254,10.06294,1.68016,e4,2
233.10205,634.62577,62.80804,11.45717,1.88291,e4,2
244.49682,369.12106,58.92960,8.55557,2.31699,e4,2
333.85976,588.38647,69.41113,11.57499,2.02495,e4,2
164.25712,543.46551,91.27914,12.85044,2.38897,e4,2
417.07625,579.74259,57.51656,10.48859,1.88052,e4,2
305.85729,532.68950,47.29230,9.17537,1.77903,e4,2
375.02021,376.05482,54.01776,8.18740,2.17769,e4,2
332.33158,519.06542,44.07206,8.70718,1.75692,e4,2
302.65914,536.31086,39.08997,8.33168,1.60713,e4,2
297.09438,470.09337,72.15932,10.55931,2.28024,e4,2
321.65699,541.11773,49.52744,9.41919,1.81078,e4,2
290.40367,493.79204,63.59642,10.19786,2.13849,e4,2
333.59916,567.66485,98.77914,13.59687,2.42082,e4,2
250.25157,452.85479,48.34144,8.55616,1.95975,e4,2
230.65340,537.24820,59.27682,10.25976,1.92465,e4,2
381.66062,507.17580,94.16402,12.55491,2.52966,e4,2
355.48946,524.89448,72.79603,11.25667,2.19068,e4,2
331.89343,411.43830,63.63003,9.36270,2.29761,e4,2
257.78394,518.07778,89.24025,12.36903,2.44840,e4,2
304.86482,434.48971,68.50527,9.96163,2.32761,e4,2
293.74122,399.90079,54.70919,8.57706,2.22655,e4,2
349.65198,609.29634,66.30713,11.47010,2.00604,e4,2
303.55252,490.05673,66.55089,10.40996,2.20204,e4,2
226.94704,552.11884,46.51619,9.20682,1.69784,e4,2
237.00731,437.35725,39.23817,7.57607,1.76459,e4,2
345.45663,610.97872,77.97478,12.52617,2.06519,e4,2
298.38963,538.71430,48.11924,9.28541,1.78612,e4,2
324.89234,485.97166,101.01416,12.68788,2.67083,e4,2
351.26762,601.67658,53.13931,10.28214,1.75093,e4,2
319.46363,477.25191,72.19722,10.68020,2.28762,e4,2
356.06428,356.10897,52.52294,7.93461,2.27176,e4,2
264.96063,502.17160,68.34264,10.63760,2.19404,e4,2
366.08490,479.38403,102.11585,12.73288,2.65505,e4,2
244.90186,489.94504,96.44154,12.49981,2.53018,e4,2
301.99670,572.68321,48.65602,9.62450,1.77958,e4,2
303.44427,498.88936,52.41954,9.28958,1.91762,e4,2
332.74161,506.97771,93.18711,12.52034,2.51798,e4,2
298.71864,427.17312,62.56026,9.41314,2.27589,e4,2
265.32541,577.27353,25.08225,6.94556,1.25734,e4,2
341.16280,451.83786,33.03355,7.05764,1.60261,e4,2
300.38630,624.17859,63.45882,11.41747,1.94247,e4,2
241.91693,624.83749,49.30852,10.07372,1.69371,e4,2
203.11760,551.33643,41.51800,8.71333,1.66219,e4,2
347.03679,616.02329,51.07807,10.17549,1.71835,e4,2
284.39473,484.92801,93.75930,12.22674,2.58029,e4,2
252.44723,474.96789,21.41888,5.85071,1.31344,e4,2
330.00537,547.30307,64.66518,10.84192,2.00758,e4,2
312.88919,517.06947,45.80982,8.83849,1.77892,e4,2
343.71868,567.20506,84.05203,12.52024,2.24686,e4,2
337.15740,548.89927,41.38317,8.70552,1.66685,e4,2
336.86467,555.17456,108.24173,14.05553,2.57311,e4,2
272.04557,506.28356,66.20476,10.52305,2.15831,e4,2
289.46316,443.84768,32.33344,6.91406,1.64553,e4,2
406.22614,545.36029,64.16100,10.74543,2.02755,e4,2
364.02560,568.30875,53.87142,10.03781,1.80247,e4,2
266.90362,474.30853,85.95227,11.64915,2.47511,e4,2
400.27859,374.83796,46.87270,7.67719,2.09487,e4,2
260.37093,529.21931,49.43403,9.31139,1.80462,e4,2
351.27667,466.88069,82.02846,11.29258,2.49509,e4,2
284.16008,520.92795,56.48333,9.81470,1.92812,e4,2
269.46485,451.32932,71.72798,10.35876,2.30036,e4,2
351.82274,469.84616,55.81366,9.30634,2.08430,e4,2
249.89962,407.55308,114.21830,12.41572,3.04557,e4,2
356.35299,517.65874,42.94649,8.60481,1.71063,e4,2
339.92408,518.82400,68.57263,10.81603,2.12618,e4,2
269.25522,375.79331,54.45749,8.25120,2.23040,e4,2
303.85643,644.55476,36.91220,8.86234,1.47489,e4,2
234.60903,430.19092,80.90629,10.70603,2.51357,e4,2
343.94134,492.52898,57.46982,9.65356,2.01311,e4,2
238.79794,488.42272,39.71751,8.02141,1.74909,e4,2
211.57122,521.41301,68.09043,10.83312,2.12809,e4,2
272.48798,538.49477,66.14570,10.86910,2.09736,e4,2
372.79273,506.31620,70.14146,10.80222,2.19924,e4,2
396.29572,548.22017,31.12635,7.54481,1.43052,e4,2
290.97790,414.22225,15.69817,4.72239,1.19677,e4,2
325.62272,464.36587,24.24721,6.17033,1.40487,e4,2
309.40689,532.47248,55.41903,9.89096,1.95415,e4,2
311.32630,577.62742,66.38249,11.20579,2.02320,e4,2
259.09141,481.69404,34.40100,7.44267,1.63859,e4,2
287.34443,519.06623,71.85667,11.11795,2.16344,e4,2
227.24073,542.96248,76.92660,11.76100,2.24233,e4,2
312.72311,462.83777,98.00092,12.20830,2.67068,e4,2
344.06161,495.16820,44.81240,8.62490,1.80581,e4,2
331.10656,343.24870,69.25875,8.99421,2.68650,e4,2
261.73896,595.97461,39.56423,8.83347,1.55134,e4,2
299.80828,480.70593,67.28922,10.36936,2.18128,e4,2
371.00896,480.70604,32.86149,7.28189,1.62147,e4,2
268.25932,449.02632,39.72941,7.70793,1.75643,e4,2
334.19388,513.88282,88.81974,12.26590,2.42326,e4,2
328.71211,506.90937,71.60287,10.93738,2.22312,e4,2
362.23837,419.44446,69.10973,9.81165,2.39054,e4,2
295.62532,482.87782,72.09296,10.74870,2.27288,e4,2
269.38090,434.41224,80.47880,10.79067,2.52846,e4,2
305.10608,415.03859,36.23972,7.11890,1.75731,e4,2
229.30606,434.82484,55.87294,8.99221,2.11751,e4,2
275.16653,498.74836,41.90369,8.33662,1.72600,e4,2
296.65576,468.19116,68.57272,10.31086,2.27576,e4,2
429.43268,349.21038,75.26583,9.39989,2.68319,e4,2
342.80661,523.02794,81.56813,11.88480,2.30188,e4,2
301.93758,453.95402,43.65553,8.10746,1.85028,e4,2
326.29618,603.57606,100.97268,14.14714,2.39013,e4,2
220.12232,447.25455,75.01646,10.60276,2.43377,e4,2
382.77416,439.89014,67.87060,9.96613,2.29334,e4,2
183.09397,524.85109,83.71365,12.03354,2.34136,e4,2
308.41759,438.28214,5.90638,3.01691,0.77707,e4,2
285.34878,521.03948,82.53552,11.90822,2.33505,e4,2
300.79526,564.12441,63.94328,10.92294,1.98387,e4,2
286.47851,609.52683,72.00977,12.01268,2.07927,e4,2
355.26828,448.90622,46.24248,8.30269,1.90983,e4,2
219.21544,443.57714,68.88320,10.05693,2.27214,e4,2
305.82851,441.75869,24.72841,6.06923,1.43812,e4,2
311.63627,507.36792,50.49976,9.22764,1.87123,e4,2
264.75487,595.31201,115.31631,15.02935,2.56980,e4,2
346.33602,499.12828,78.29406,11.38872,2.34498,e4,2
284.35655,482.76253,77.71731,11.14674,2.34670,e4,2
341.52774,517.59689,82.14307,11.85354,2.34048,e4,2
332.39270,400.19490,58.91652,8.86733,2.24192,e4,2
386.42859,509.69093,55.24685,9.65103,1.97345,e4,2
224.81634,524.33562,46.51950,9.05608,1.78840,e4,2
202.79849,632.47377,58.16444,11.03252,1.82578,e4,2
269.32184,535.96700,50.32485,9.49063,1.82672,e4,2
291.76916,499.08147,88.96246,12.10205,2.48869,e4,2
392.80551,587.40963,46.97105,9.58508,1.70490,e4,2
288.91900,549.56594,33.87656,7.85839,1.52730,e4,2
221.85429,415.58489,68.84157,9.77835,2.40986,e4,2
335.13478,519.16295,47.88598,9.05190,1.80930,e4,2
234.88061,513.55260,46.16171,8.85659,1.80351,e4,2
298.87021,456.68540,41.81448,7.97521,1.81064,e4,2
299.30611,574.28187,72.10953,11.65816,2.10670,e4,2
380.87889,481.06380,48.85086,8.87232,1.88332,e4,2
355.92158,556.32383,82.09192,12.25728,2.27477,e4,2
274.64082,525.23108,64.19271,10.53371,2.06961,e4,2
313.32308,509.48358,67.61811,10.72094,2.14715,e4,2
323.47265,559.51688,18.59646,5.89493,1.13161,e4,2
272.80940,449.63522,48.52023,8.50386,1.92940,e4,2
324.26808,542.54208,73.41633,11.45745,2.18523,e4,2
353.68197,453.50940,20.94748,5.63192,1.31705,e4,2
294.29931,576.55139,43.58413,9.16849,1.67947,e4,2
262.36345,606.36075,81.95831,12.76454,2.15793,e4,2
292.65397,474.93400,41.38345,8.14638,1.76078,e4,2
367.57646,480.35732,67.40391,10.35788,2.20119,e4,2
211.59743,609.05885,85.87089,13.07874,2.22301,e4,2
296.60432,437.49624,78.65801,10.66194,2.50255,e4,2
233.47837,543.97427,56.57772,10.09674,1.93980,e4,2
266.73460,566.14956,89.12803,12.82358,2.31600,e4,2
289.38303,509.69331,53.27869,9.45637,1.87977,e4,2
345.22910,548.59463,29.64949,7.34345,1.43943,e4,2
252.21955,477.76883,53.32449,9.18617,1.98428,e4,2
319.34258,493.27757,92.55719,12.24946,2.53785,e4,2
352.92853,454.17477,70.21894,10.20662,2.29550,e4,2
350.84074,472.13476,24.00336,6.17166,1.39159,e4,2
325.41355,601.56586,45.19776,9.46728,1.69419,e4,2
301.48152,440.13390,67.04960,9.91331,2.27696,e4,2
340.55691,486.76344,90.83349,12.11567,2.53069,e4,2
317.71168,464.47602,92.85723,11.91968,2.61808,e4,2
240.15432,394.19351,51.38463,8.18742,2.20139,e4,2
310.34566,523.87193,29.79761,7.14990,1.42872,e4,2
293.18267,547.61353,55.48778,10.05650,1.91197,e4,2
326.99423,503.85684,49.06295,9.05693,1.85097,e4,2
314.52762,654.54861,83.13892,13.36454,2.10142,e4,2
264.26128,581.85995,42.86985,9.12382,1.60424,e4,2
272.33503,570.31976,51.48739,9.86894,1.78792,e4,2
254.15386,540.13654,13.51093,4.96838,1.03767,e4,2
329.67409,543.30855,50.57207,9.56628,1.83071,e4,2
343.12554,588.42671,29.27129,7.56205,1.38952,e4,3
322.55650,525.58632,54.16943,9.70940,1.93268,e4,3
269.66642,396.28811,66.29909,9.33704,2.38613,e4,3
287.40951,405.53649,70.61727,9.71860,2.45663,e4,3
279.92506,286.53647,40.70628,6.31844,2.22634,e4,3
281.33816,463.09451,47.04465,8.52384,1.87022,e4,3
290.89747,305.19254,79.29763,9.04223,2.93936,e4,3
274.05529,492.56761,63.10565,10.12865,2.10124,e4,3
